domain,url,brand_name,category,esp,source
brightland.co,https://brightland.co,Brightland,olive oil,klaviyo,workflow
brilliant.tech,https://brilliant.tech,Brilliant,smart home,klaviyo,workflow
brinkerandeliza.com,https://brinkerandeliza.com,Brinker and Eliza,fashion jewelry,klaviyo,workflow
brixton.com,https://brixton.com,Brixton,streetwear,klaviyo,workflow
brooklynbedding.com,https://brooklynbedding.com,Brooklyn Bedding,bedding,klaviyo,workflow
brooklynbicycleco.com,https://brooklynbicycleco.com,Brooklyn Bicycle Co,bicycles,klaviyo,workflow
brooklyncandlestudio.com,https://brooklyncandlestudio.com,Brooklyn Candle Studio,fragrance,klaviyo,workflow
brooklyndelhi.com,https://brooklyndelhi.com,Brooklyn Delhi,condiments/sauces,klaviyo,workflow
bruvi.com,https://bruvi.com,Bruvi,appliances,klaviyo,workflow
bryananthonys.com,https://bryananthonys.com,Bryan Anthonys,jewelry,klaviyo,workflow
bryrstudio.com,https://bryrstudio.com,Bryr Studio,home goods,klaviyo,workflow
bubbleskincare.com,https://bubbleskincare.com,Bubble Skincare,skincare,klaviyo,workflow
bubsnaturals.com,https://bubsnaturals.com,Bubs Naturals,collagen & MCT,klaviyo,workflow
buddshirts.co.uk,https://buddshirts.co.uk,Budd Shirtmakers,luxury shirting,klaviyo,workflow
buddylove.com,https://buddylove.com,Buddy Love,womens fashion boutique,klaviyo,workflow
buffbunny.com,https://buffbunny.com,Buffbunny,fitness apparel,klaviyo,workflow
buffy.co,https://buffy.co,Buffy,bedding,klaviyo,workflow
builtbar.com,https://builtbar.com,Built Bar,protein bars,klaviyo,workflow
bulksupplements.com,https://bulksupplements.com,Bulk Supplements,bulk supplements,klaviyo,workflow
bulldogskincare.com,https://bulldogskincare.com,Bulldog Skincare,mens grooming,klaviyo,workflow
bullstrap.co,https://bullstrap.co,Bullstrap,Watch bands & tech accessories,klaviyo,workflow
bullworker.com,https://bullworker.com,Bullworker,isometric trainer,klaviyo,workflow
bullystickscentral.com,https://bullystickscentral.com,Bully Sticks Central,dog chews,klaviyo,workflow
buly1803.com,https://buly1803.com,Officine Universelle Buly,fragrance  candles,klaviyo,workflow
bumbousa.com,https://bumbousa.com,Bumbo,baby seats,klaviyo,workflow
bumkins.com,https://bumkins.com,Bumkins,baby products,klaviyo,workflow
bumpinblends.com,https://bumpinblends.com,Bumpin Blends,smoothie supplements,klaviyo,workflow
bumsonthesaddle.com,https://bumsonthesaddle.com,BUMSONTHESADDLE,cycling,klaviyo,workflow
burga.com,https://burga.com,Burga,phone cases,klaviyo,workflow
burlapandbarrel.com,https://burlapandbarrel.com,Burlap & Barrel,pantry/spices,klaviyo,workflow
burtsbeesbaby.com,https://burtsbeesbaby.com,Burt's Bees Baby,baby clothing,klaviyo,workflow
bushbalm.com,https://bushbalm.com,Bushbalm,beauty,klaviyo,workflow
buttergoods.com,https://buttergoods.com,Butter Goods,skate/streetwear,klaviyo,workflow
bycharlotte.com,https://bycharlotte.com,By Charlotte,fashion jewelry,klaviyo,workflow
byheart.com,https://byheart.com,ByHeart,baby formula,klaviyo,workflow
byjohnny.com.au,https://byjohnny.com.au,By Johnny,contemporary womens label,klaviyo,workflow
byloftie.com,https://byloftie.com,Loftie,smart home / alarm,klaviyo,workflow
byrosiejane.com,https://byrosiejane.com,By Rosie Jane,fragrance,klaviyo,workflow
byvilain.com,https://byvilain.com,By Vilain,mens hair styling,klaviyo,workflow
cabaia.com,https://cabaia.com,Cabaia,backpacks & accessories,klaviyo,workflow
cabaia.fr,https://cabaia.fr,Cabaia,accessories,klaviyo,workflow
cabaulifestyle.com,https://cabaulifestyle.com,Cabau Lifestyle,Health & Wellness,klaviyo,workflow
cabinzero.com,https://cabinzero.com,Cabin Zero,travel bags,klaviyo,workflow
caddislife.com,https://caddislife.com,Caddis,eyewear,klaviyo,workflow
cadenlane.com,https://cadenlane.com,Caden Lane,baby bedding,klaviyo,workflow
caitlinwilson.com,https://caitlinwilson.com,Serena & Lily dupes - Caitlin Wilson,rugs decor,klaviyo,workflow
caitlynminimalist.com,https://caitlynminimalist.com,Caitlyn Minimalist,jewelry,klaviyo,workflow
cakebeauty.com,https://cakebeauty.com,Cake Beauty,haircare,klaviyo,workflow
calderalab.com,https://calderalab.com,Caldera + Lab,men's skincare,klaviyo,workflow
caliraw.com,https://caliraw.com,Cali Raw,raw dog food,klaviyo,workflow
calpaktravel.com,https://calpaktravel.com,Calpak,bags,klaviyo,workflow
calyanwaxco.com,https://calyanwaxco.com,Calyan Wax Co.,coconut wax candles,klaviyo,workflow
cambridgesatchel.com,https://cambridgesatchel.com,Cambridge Satchel Company,accessories,klaviyo,workflow
camilla.com,https://camilla.com,Camilla,luxury womens label,klaviyo,workflow
camillaandmarc.com,https://camillaandmarc.com,Camilla and Marc,contemporary womens label,klaviyo,workflow
camillebrinch.com,https://camillebrinch.com,Camille Brinch,jewelry,klaviyo,workflow
camillelavie.com,https://camillelavie.com,Camille La Vie,Formal Wear,klaviyo,workflow
camillerose.com,https://camillerose.com,Camille Rose,natural haircare,klaviyo,workflow
caminyc.com,https://caminyc.com,Cami NYC,contemporary womens label,klaviyo,workflow
campfireaudio.com,https://campfireaudio.com,Campfire Audio,audio,klaviyo,workflow
campusprotein.com,https://campusprotein.com,Campus Protein,supplements,klaviyo,workflow
candyclub.com,https://candyclub.com,Candy Club,candy,klaviyo,workflow
candykittens.co.uk,https://candykittens.co.uk,Candy Kittens,food,klaviyo,workflow
cangshancutlery.com,https://cangshancutlery.com,Cangshan Cutlery,knives,klaviyo,workflow
capri-blue.com,https://capri-blue.com,Capri Blue,candles  home fragrance,klaviyo,workflow
caraa.co,https://caraa.co,Lo & Sons alt - Caraa,bags,klaviyo,workflow
caraasport.com,https://caraasport.com,Caraa,bags,klaviyo,workflow
cariuma.com,https://cariuma.com,Cariuma,footwear,klaviyo,workflow
carlfriedrik.com,https://carlfriedrik.com,Carl Friedrik,bags,klaviyo,workflow
carnebollente.com,https://carnebollente.com,Brain Dead-adjacent Carne Bollente,streetwear,klaviyo,workflow
carnivorousplantnursery.com,https://carnivorousplantnursery.com,Carnivorous Plant Nursery,carnivorous plants,klaviyo,workflow
carolinegardner.com,https://carolinegardner.com,Wrap — Caroline Gardner,stationery & gifts,klaviyo,workflow
carre.dk,https://carre.dk,Carre,fine jewelry,klaviyo,workflow
cartwheelcoffee.com,https://cartwheelcoffee.com,Cartwheel Coffee,coffee roaster,klaviyo,workflow
casamaraclub.com,https://casamaraclub.com,Casamara Club,beverages,klaviyo,workflow
casper.ca,https://casper.ca,Casper Canada,home,klaviyo,workflow
caudabe.com,https://caudabe.com,Caudabe,Minimalist phone cases,klaviyo,workflow
cavemancoffeeco.com,https://cavemancoffeeco.com,Caveman Coffee,coffee,klaviyo,workflow
cayskin.com,https://cayskin.com,Cay Skin,suncare,klaviyo,workflow
cbddoghealth.com,https://cbddoghealth.com,CBD Dog Health,pet CBD,klaviyo,workflow
cdlp.com,https://cdlp.com,CDLP,underwear,klaviyo,workflow
cecred.com,https://cecred.com,Cecred,haircare,klaviyo,workflow
cedarandmoss.com,https://cedarandmoss.com,Cedar & Moss,lighting,klaviyo,workflow
cerebelly.com,https://cerebelly.com,Cerebelly,baby food,klaviyo,workflow
ceremonia.com,https://ceremonia.com,Ceremonia,haircare,klaviyo,workflow
ceremonycoffee.com,https://ceremonycoffee.com,Ceremony Coffee Roasters,coffee roaster,klaviyo,workflow
chamberlaincoffee.com,https://chamberlaincoffee.com,Chamberlain Coffee,coffee,klaviyo,workflow
chameleoncoldbrew.com,https://chameleoncoldbrew.com,Chameleon Cold-Brew,cold brew coffee,klaviyo,workflow
chantecaille.com,https://chantecaille.com,Chantecaille,luxury color cosmetics,klaviyo,workflow
chargeasap.com,https://chargeasap.com,Chargeasap,Power banks & chargers,klaviyo,workflow
chasingpaper.com,https://chasingpaper.com,Chasing Paper,wallpaper wall art,klaviyo,workflow
cheekbonebeauty.com,https://cheekbonebeauty.com,Cheekbone Beauty,beauty,klaviyo,workflow
chefn.com,https://chefn.com,Chef'n,kitchen tools,klaviyo,workflow
cherryla.com,https://cherryla.com,Cherry LA,streetwear,klaviyo,workflow
chickapea.com,https://chickapea.com,Chickapea,pantry/pasta,klaviyo,workflow
childofwild.com,https://childofwild.com,Child of Wild,fashion jewelry,klaviyo,workflow
chillhouse.com,https://chillhouse.com,Chillhouse,press-on nails & self-care,klaviyo,workflow
chillys.com,https://chillys.com,Chilly's,drinkware,klaviyo,workflow
chillysbottles.com,https://chillysbottles.com,Chilly's Bottles,lifestyle,klaviyo,workflow
chippinpet.com,https://chippinpet.com,Chippin,sustainable dog treats,klaviyo,workflow
chocxo.com,https://chocxo.com,ChocXO,chocolate,klaviyo,workflow
chomps.com,https://chomps.com,Chomps,snacks/jerky,klaviyo,workflow
christydawn.com,https://christydawn.com,Christy Dawn,sustainable womens dresses,klaviyo,workflow
chromeindustries.com,https://chromeindustries.com,Chrome Industries,backpacks & bags,klaviyo,workflow
chuaochocolatier.com,https://chuaochocolatier.com,Chuao Chocolatier,chocolate,klaviyo,workflow
cieleathletics.com,https://cieleathletics.com,Ciele Athletics,running headwear,klaviyo,workflow
cinqasept.nyc,https://cinqasept.nyc,Cinq a Sept,contemporary womens label,klaviyo,workflow
circahome.com.au,https://circahome.com.au,Circa,candles  home fragrance,klaviyo,workflow
circulon.com,https://circulon.com,Circulon,cookware,klaviyo,workflow
cirquecolors.com,https://cirquecolors.com,Cirque Colors,indie nail polish,klaviyo,workflow
citizensofhumanity.com,https://citizensofhumanity.com,Citizens of Humanity,denim,klaviyo,workflow
citybonfires.com,https://citybonfires.com,City Bonfires,outdoor,klaviyo,workflow
cleancause.com,https://cleancause.com,CLEAN Cause,yerba mate,klaviyo,workflow
clecosmetics.com,https://clecosmetics.com,Cle Cosmetics,color cosmetics,klaviyo,workflow
clekinc.com,https://clekinc.com,Clek,car seats,klaviyo,workflow
cleobella.com,https://cleobella.com,Cleobella,bohemian womens label,klaviyo,workflow
cleverfoxplanner.com,https://cleverfoxplanner.com,Clever Fox,planners & journals,klaviyo,workflow
clickandgrow.com,https://clickandgrow.com,Click & Grow,smart indoor gardens,klaviyo,workflow
clionadhcosmetics.com,https://clionadhcosmetics.com,Clionadh Cosmetics,indie color cosmetics,klaviyo,workflow
clocksandcolours.com,https://clocksandcolours.com,Clocks and Colours,Jewelry,klaviyo,workflow
clothandpaper.com,https://clothandpaper.com,Cloth & Paper,stationery,klaviyo,workflow
cloud7.de,https://cloud7.de,Cloud7,dog accessories,klaviyo,workflow
cluse.com,https://cluse.com,Cluse,accessories,klaviyo,workflow
cncpts.com,https://cncpts.com,Concepts,sneakers/streetwear,klaviyo,workflow
cnocoutdoors.com,https://cnocoutdoors.com,Cnoc Outdoors,water storage & gear,klaviyo,workflow
coalatree.com,https://coalatree.com,Coalatree,outdoor apparel/gear,klaviyo,workflow
coatpaints.com,https://coatpaints.com,Coat Paints,home,klaviyo,workflow
cocktailkingdom.com,https://cocktailkingdom.com,Cocktail Kingdom,barware & glassware,klaviyo,workflow
cocoadaisy.com,https://cocoadaisy.com,Cocoa Daisy,planners & stationery,klaviyo,workflow
cocoandbreezy.com,https://cocoandbreezy.com,Coco and Breezy,eyewear,klaviyo,workflow
cocokind.com,https://cocokind.com,Cocokind,skincare,klaviyo,workflow
cocopuplondon.com,https://cocopuplondon.com,Cocopup London,dog accessories,klaviyo,workflow
codeage.com,https://codeage.com,Codeage,supplements,klaviyo,workflow
coffeebros.com,https://coffeebros.com,Coffee Bros,coffee,klaviyo,workflow
coffeecollective.dk,https://coffeecollective.dk,Coffee Collective,coffee roaster,klaviyo,workflow
coffeesupreme.com,https://coffeesupreme.com,Coffee Supreme,coffee roaster,klaviyo,workflow
coldpicnic.com,https://coldpicnic.com,Cold Picnic,rugs decor,klaviyo,workflow
collarsandco.com,https://collarsandco.com,Collars & Co,dress collar polos,klaviyo,workflow
colorcord.com,https://colorcord.com,Color Cord Company,lighting,klaviyo,workflow
coloredorganics.com,https://coloredorganics.com,Colored Organics,organic baby clothing,klaviyo,workflow
colorescience.com,https://colorescience.com,Colorescience,beauty,klaviyo,workflow
colorfulstandard.com,https://colorfulstandard.com,Colorful Standard,apparel,klaviyo,workflow
colorwowhair.com,https://colorwowhair.com,Color Wow,haircare,klaviyo,workflow
colourpop.com,https://colourpop.com,ColourPop Cosmetics,beauty,klaviyo,workflow
colugo.com,https://colugo.com,Colugo,strollers,klaviyo,workflow
cometeer.com,https://cometeer.com,Cometeer,coffee,klaviyo,workflow
comfrt.com,https://comfrt.com,Comfrt,Apparel,klaviyo,workflow
comingsoonnewyork.com,https://comingsoonnewyork.com,Coming Soon,home decor,klaviyo,workflow
commongoodandco.com,https://commongoodandco.com,Common Good,cleaning,klaviyo,workflow
commonheir.com,https://commonheir.com,Common Heir,skincare,klaviyo,workflow
comotomo.com,https://comotomo.com,Comotomo,baby bottles,klaviyo,workflow
compartes.com,https://compartes.com,Compartes,chocolate,klaviyo,workflow
compasscoffee.com,https://compasscoffee.com,Compass Coffee,coffee roaster,klaviyo,workflow
comradsocks.com,https://comradsocks.com,Comrad Socks,socks,klaviyo,workflow
concordand9th.com,https://concordand9th.com,Concord & 9th,craft stamps & paper,klaviyo,workflow
concreteminerals.com,https://concreteminerals.com,Concrete Minerals,indie color cosmetics,klaviyo,workflow
condorcycles.com,https://condorcycles.com,Condor Cycles,cycling,klaviyo,workflow
cookiessf.com,https://cookiessf.com,Cookies SF,streetwear,klaviyo,workflow
coppercowcoffee.com,https://coppercowcoffee.com,Copper Cow Coffee,coffee,klaviyo,workflow
copperpearl.com,https://copperpearl.com,Copper Pearl,baby products,klaviyo,workflow
cora.life,https://cora.life,Cora,period care,klaviyo,workflow
corkcicle.com,https://corkcicle.com,Corkcicle,kitchenware,klaviyo,workflow
corneliawebb.com,https://corneliawebb.com,Cornelia Webb,fashion jewelry,klaviyo,workflow
corpusnaturals.com,https://corpusnaturals.com,Corpus,body care,klaviyo,workflow
corridornyc.com,https://corridornyc.com,Corridor NYC,menswear,klaviyo,workflow
cosabella.com,https://cosabella.com,Cosabella,lingerie,klaviyo,workflow
cosori.com,https://cosori.com,Cosori,kitchen appliances,klaviyo,workflow
costafarms.com,https://costafarms.com,Costa Farms,houseplants,klaviyo,workflow
coteshop.co,https://coteshop.co,Cote Shop,nail polish,klaviyo,workflow
cotopaxi.com,https://cotopaxi.com,Cotopaxi,outdoor apparel/gear,klaviyo,workflow
countryarcher.com,https://countryarcher.com,Country Archer,jerky,klaviyo,workflow
countrylifevitamins.com,https://countrylifevitamins.com,Maxi Hair,hair supplements,klaviyo,workflow
coverfx.com,https://coverfx.com,Cover FX,color cosmetics,klaviyo,workflow
coyuchi.com,https://coyuchi.com,Coyuchi,bedding,klaviyo,workflow
cozybluehandmade.com,https://cozybluehandmade.com,Cozyblue Handmade,embroidery craft kits,klaviyo,workflow
cozyearth.com,https://cozyearth.com,Cozy Earth,bedding,klaviyo,workflow
cranecookware.com,https://cranecookware.com,Crane Cookware,carbon steel cookware,klaviyo,workflow
crapeyewear.com,https://crapeyewear.com,Crap Eyewear,eyewear,klaviyo,workflow
crazycompression.com,https://crazycompression.com,Crazy Compression,activewear,klaviyo,workflow
cremocompany.com,https://cremocompany.com,Cremo,grooming,klaviyo,workflow
crepdogcrew.com,https://crepdogcrew.com,Crepdog Crew,footwear,klaviyo,workflow
criobru.com,https://criobru.com,Crio Bru,brewed cacao,klaviyo,workflow
cropshopboutique.com,https://cropshopboutique.com,Crop Shop Boutique,apparel,klaviyo,workflow
crossbeats.com,https://crossbeats.com,Crossbeats,electronics,klaviyo,workflow
crossrope.com,https://crossrope.com,Crossrope,fitness equipment,klaviyo,workflow
crownaffair.com,https://crownaffair.com,Crown Affair,haircare,klaviyo,workflow
crownandpaw.com,https://crownandpaw.com,Crown & Paw,pet portraits,klaviyo,workflow
crtz.xyz,https://crtz.xyz,Corteiz,streetwear,klaviyo,workflow
crumpler.com,https://crumpler.com,Crumpler,bags & backpacks,klaviyo,workflow
cuckooamerica.com,https://cuckooamerica.com,Cuckoo,kitchen appliances,klaviyo,workflow
cuddleandkind.com,https://cuddleandkind.com,Cuddle + Kind,plush toys,klaviyo,workflow
cuddleclones.com,https://cuddleclones.com,Cuddle Clones,pet gifts,klaviyo,workflow
cultgaia.com,https://cultgaia.com,Cult Gaia,contemporary womens label,klaviyo,workflow
cultiver.com,https://cultiver.com,Cultiver,home,klaviyo,workflow
culturekings.com.au,https://culturekings.com.au,Culture Kings,streetwear,klaviyo,workflow
cupofte.ca,https://cupofte.ca,Cup of Te,tea,klaviyo,workflow
curednutrition.com,https://curednutrition.com,Cured Nutrition,CBD / adaptogens,klaviyo,workflow
curehydration.com,https://curehydration.com,Cure Hydration,hydration,klaviyo,workflow
curlmix.com,https://curlmix.com,Curlmix,curly haircare,klaviyo,workflow
curlsmith.com,https://curlsmith.com,Curlsmith,curly haircare,klaviyo,workflow
currentbody.com,https://currentbody.com,CurrentBody,Beauty Tech / Skincare,klaviyo,workflow
curvykate.com,https://curvykate.com,Curvy Kate,full-bust lingerie,klaviyo,workflow
cusatea.com,https://cusatea.com,Cusa Tea,tea,klaviyo,workflow
